type	name	ingredients	difficulty	health_banners
pasta	Slow cooker vegetable lasagne	['1 tbsp rapeseed oil', '2 onions, sliced', '2 large garlic cloves, chopped', '2 large courgettes, diced (400g)', '1 red and 1 yellow pepper, deseeded and roughly sliced', '400g can chopped tomatoes', '2 tbsp tomato purée', '2 tsp vegetable bouillon', '15g fresh basil, chopped plus a few leaves', '1 large aubergine, sliced across length or width for maximum surface area', '6 wholewheat lasagne sheets (105g)', '125g vegetarian buffalo mozzarella, chopped']	Easy	['Healthy', 'Vegetarian']
pasta	Stuffed pasta bake bolognese	['250g large pasta shells or conchiglioni', '200g mascarpone', '2 x 125g balls mozzarella, drained and finely chopped', 'large bunch basil, roughly chopped, plus a few whole leaves to serve', '3 garlic cloves, crushed', 'parmesan, to serve', '1 tbsp olive oil', '1 onion, finely diced', '1 celery stick, finely diced', '1 carrot, finely diced', '400g beef mince', '2 garlic cloves, crushed', '250ml red wine', '1 tbsp tomato purée', '3 bay leaves', '2 x 400g cans chopped tomatoes', 'pinch of sugar', '1-2 tsp balsamic vinegar']	Easy	[]
pasta	Super smoky bacon & tomato spaghetti	['400g spaghetti', '1 tbsp olive oil', '120g smoked streaky bacon, sliced into matchsticks', '1 onion, finely chopped', '1 garlic clove, finely chopped', '2 tsp sweet smoked paprika', '2 x 400g cans chopped tomatoes', 'grated parmesan, to serve (optional)']	Easy	['Healthy']
pasta	Lemony tuna, tomato & caper one-pot pasta	['2 tbsp olive oil', '1 red onion, finely chopped', '500g cherry tomatoes, halved', '400g dried pasta (we used rigatoni)', '1l hot vegetable stock', '2 x 110g cans tuna in olive oil, drained', '3 tbsp mascarpone', '30g parmesan, grated', '2 heaped tbsp capers', '½ lemon, zested', 'small bunch parsley, finely chopped']	Easy	[]
pasta	Asparagus cream pasta	['1  bunch asparagus', '142ml tub double cream', '2 garlic cloves, peeled, but left whole', '50g parmesan, half grated, half shaved', '250g tagliatelle']	Easy	['Vegetarian']
pasta	Turkey bolognese pasta bake	['1 tbsp olive oil', '2 onions, finely chopped', '500g turkey mince (thigh is best)', '1 garlic clove, crushed', '2 x 400g cans chopped tomatoes', '1 tbsp chipotle paste', '300ml chicken stock', '400g large pasta shells', '250g tub mascarpone', '200g cheddar, grated', '2 tbsp grated parmesan']	Easy	['Freezable (meat sauce only)']
pasta	Next level spaghetti carbonara	['1 tbsp olive oil', '150g rindless unsmoked fatty pancetta or guanciale, finely chopped', '1 garlic clove, bashed', '200g spaghetti or fettuccine', '4 good quality egg yolks, (2 of them are optional)', '50g parmesan, finely grated', 'a few drops of truffle oil (optional)']	More effort	[]
pasta	Gnocchi & tomato bake	['1 tbsp olive oil', '1 onion, chopped ', '1 red pepper, deseeded and finely chopped', '1 garlic clove, crushed', '400g can  chopped tomatoes', '500g pack gnocchi', 'handful  basil leaves, torn', 'half a ball mozzarella, torn into chunks']	Easy	['Freezable', 'Vegetarian']
pasta	Bacon & mushroom pasta	['400g penne (or other tube shape) pasta', '250g  pack chestnut or button mushrooms, wiped clean', '8  rashers streaky bacon', '4 tbsp pesto (fresh from the chiller cabinet if possible)', '200ml carton 50% fat crème fraîche', 'handful basil leaves']	Easy	[]
pasta	Spinach & courgette lasagne	['400g spinach', '1 tbsp olive oil', '2 garlic cloves, crushed', '250g mascarpone', '1 tsp ground nutmeg', '100g parmesan (or vegetarian alternative), grated', '9 lasagne sheets', '100ml double cream', '3 large courgettes, sliced lengthways']	Easy	['Vegetarian']
pasta	Cheesy broccoli pasta bake	['280g penne', '280g broccoli, cut into florets', '25g butter', '25g plain flour', '300ml milk', '1 tbsp wholegrain mustard', '140g mature cheddar, grated']	Easy	['Vegetarian']
pasta	Rigatoni sausage bake	['400g good quality pork sausage', '1 tbsp olive oil', '1 onion, chopped', '1 large carrot, grated', '150ml red wine', '300ml vegetable stock', '3 tbsp tomato purée', '50g butter', '50g plain flour', '600ml milk', 'freshly grated nutmeg', '500g rigatoni or penne', '200g fresh spinach', '140g mature cheddar, grated']	More effort	['Freezable']
pasta	Three-cheese meatball lasagne	['12 sausages', '2 tbsp olive oil', '2 onions, chopped', '4 garlic cloves, crushed', '2 tsp fennel seeds', '2 tsp dried oregano or a small handful of fresh oregano leaves, chopped', '½ tsp chilli flakes (optional)', '1 tbsp sugar', '500ml passata', '400g can chopped tomatoes', '100g butter', '2 bay leaves', '100g plain flour', '1l milk', '¼ fresh nutmeg, finely grated', '100g baby spinach', 'handful basil, leaves torn', '50g parmesan, grated', '250g dried lasagne sheets (about 12 sheets)', '50g cheddar, grated', '150g ball mozzarella, torn into small pieces']	More effort	['Freezable']
pasta	Pasta arrabbiata with aubergine	['1 tbsp cold-pressed rapeseed oil', '1 large onion, finely chopped (160g) ', '2 large garlic cloves, finely grated', '1 tsp chilli flakes', '1 tsp smoked paprika', '400g can chopped tomatoes', '1 tsp vegetable bouillon powder', '1 aubergine, chopped', '150g wholemeal penne or fusilli', 'large handful of  basil, plus extra to serve', '25g parmesan or vegetarian Italian-style hard cheese, finely grated']	Easy	['Healthy', 'Vegetarian']
pasta	Creamy pesto & kale pasta	['1 tbsp rapeseed oil', '2 red onions, thinly sliced', '300g kale', '300g wholemeal  pasta (penne or mafalda work well)', '4 tbsp reduced-fat soft cheese', '4 tbsp fresh or jar pesto, or vegetarian alternative']	Easy	['Healthy', 'Vegetarian']
pasta	Carbonara with chicken	['1 pack spaghetti', '1 tbsp olive oil', '1 garlic clove, halved', '77g pack pancetta', '1 chicken breast, cut into strips', '2 eggs', '100g Grana Padano, finely grated, plus extra to serve (wrap the rest tightly and it will keep for several weeks)', '1 tbsp butter']	Easy	[]
pasta	Chicken & broccoli pasta bake	['350g pasta shells or quills', '200g broccoli, cut into very small florets and the stems thinly sliced', '2 tbsp olive oil', '350g boneless, skinless chicken  breasts, thinly sliced', '175g chestnut mushrooms, quartered', '4 tbsp sundried tomato paste', '80g soft cheese with garlic and herbs', '284ml carton single cream', 'bunch of spring onions, finely sliced', '85g mature cheddar, grated', '1 garlic clove, finely chopped', '50g flaked almonds']	Easy	[]
pasta	Pesto salmon pasta bake	['150g cherry tomatoes, halved or sliced', '2 salmon fillets (about 260g)', '2 tbsp olive oil', '350g penne', '1 small  broccoli (about 300g), cut into small florets', '150g pesto', '250g mascarpone', '50g breadcrumbs', '20g grated parmesan']	Easy	['Freezable']
pasta	Tuna pasta bake	['600g rigatoni', '50g butter', '50g plain flour', '600ml milk', '250g strong cheddar, grated', '2 x 160g cans tuna steak in spring water, drained', '330g can sweetcorn, drained', 'large handful chopped parsley']	Easy	[]
side-dish	Best Yorkshire puddings	['140g plain flour (this is about 200ml/7fl oz)', '4 eggs (200ml/7fl oz)', '200ml milk', 'sunflower oil, for cooking']	Easy	['Freezable', 'Vegetarian']
side-dish	Classic cheese scones	['225g self-raising flour, plus extra for dusting ', 'pinch of salt', 'pinch of cayenne pepper', '1 tsp baking powder', '55g chilled butter, cut into cubes', '120g mature cheddar, grated ', '90-100ml milk, plus 1 tbsp for glazing ']	Easy	['Freezable', 'Vegetarian']
side-dish	Naan bread	['1x 7g sachet dried yeast', '2 tsp golden caster sugar', '300g strong white bread flour, plus extra for dusting', '½ tsp baking powder', '25g butter or ghee, melted, plus extra 2-3 tbsp for the tray and brushing', '150ml natural yogurt', '1 tbsp nigella seeds']	More effort	['Vegetarian']
side-dish	Focaccia	['500g strong bread flour, plus extra for dusting ', '7g dried fast action yeast', '2 tsp fine sea salt', '5 tbsp olive oil, plus extra for the tin and to serve', '1 tsp flaky sea salt', '¼ small bunch of rosemary, sprigs picked ']	Easy	['Freezable', 'Dairy-free', 'Egg-free', 'Vegan', 'Vegetarian']
side-dish	Ultimate roast potatoes	['1kg Maris Piper potatoes', '100g duck or goose fat (for a luxurious taste), or 100ml/3½fl oz olive oil ', '2 tsp flour', 'sea salt flakes, to serve']	Easy	[]
side-dish	Easy bread rolls	['500g strong white bread flour, plus extra for dusting ', '7g sachet fast action yeast', '1 tsp white caster sugar', '2 tsp fine salt', '1 tsp sunflower oil, plus extra for the work surface and bowl']	Easy	['Vegan', 'Vegetarian']
side-dish	White sourdough	['250g strong white bread flour, preferably organic or stoneground', '1 tbsp sourdough starter (see above)', '100g strong white bread flour, preferably organic or stoneground', 'levain (see above)', '1kg strong white bread flour, preferably organic or stoneground, plus extra for dusting', '20g fine sea salt']	A challenge	['Vegan', 'Vegetarian']
side-dish	Saag aloo	['2 tbsp sunflower oil', '1 onion, finely chopped', '2 garlic cloves, sliced', '1 tbsp chopped ginger', '500g potato, cut into 2cm (¾in) chunks', '1 large red chilli, halved, deseeded and finely sliced', '½ tsp each black mustard seeds, cumin seeds,  turmeric', '250g spinach leaves']	Easy	['Vegan', 'Vegetarian']
side-dish	Harissa cauliflower pilaf	['300g basmati rice', '1 red onion, finely sliced', '2 lemons, 1 juiced, 1 cut into wedges', '2 tsp sugar', '4 tbsp harissa', '1 garlic clove, crushed', '1 tbsp olive oil', '1 large or 2 medium  cauliflower, broken into large florets, stalk chopped, large leaves roughly chopped', 'pinch of saffron', '2 bay leaves', '700ml hot vegan vegetable stock', '100g sultanas', '100g flaked almonds, toasted until golden brown', '½ small bunch of dill, chopped, plus extra to serve', '400g can chickpeas, drained and rinsed', '50g pomegranate seeds (optional)']	Easy	['Dairy-free', 'Egg-free', 'Vegan', 'Vegetarian']
side-dish	Dauphinoise potatoes	['500ml double cream', '500ml milk', '3 garlic cloves', '8 large King Edward or Maris Piper potatoes', '100g grated  gruyère cheese (optional)']	Easy	['Vegetarian']
side-dish	Pitta bread	['2 tsp fast-action dried yeast', '500g strong white bread flour, plus extra for dusting ', '2 tsp salt', '1 tbsp olive oil']	Easy	['Freezable', 'Vegan', 'Vegetarian']
side-dish	Easy white bread	['500g  strong white flour, plus extra for dusting', '2 tsp salt', '7g sachet fast-action yeast', '3 tbsp olive oil', '300ml water']	Easy	['Freezable']
side-dish	Chickpea salad	['400g can chickpeas, drained and rinsed', 'small pack coriander, roughly chopped', 'small pack parsley, roughly chopped', '1 red onion, thinly sliced', '2 large tomatoes, chopped', '2 tbsp olive oil', '2 tbsp harissa', '1 lemon, juiced']	Easy	['Dairy-free', 'Egg-free', 'Gluten-free', 'Healthy', 'Low calorie', 'Low carb', 'Low sugar', 'Nut-free', 'Vegan', 'Vegetarian']
side-dish	Bombay potatoes	['1 thumb-sized piece ginger, grated', '2 large garlic cloves', '6 large  vine tomatoes, halved, deseeded and chopped ', '800g new potatoes, halved ', '3 tbsp sunflower oil', '1 large onion, thinly sliced', '2 green chillies, halved, deseeded and thinly sliced', '1 tsp black mustard seeds', '2 tsp ground coriander', '½ tsp turmeric', '1 tsp ground cumin', '2 tsp garam masala', 'small bunch coriander, chopped']	Easy	['Dairy-free', 'Egg-free', 'Gluten-free', 'Vegan', 'Vegetarian']
side-dish	Creamed spinach	['25g butter', '1 small onion, finely chopped', '2 tbsp plain flour', '200ml full-fat milk', '2 x 200g bags spinach', '100ml single cream', 'fresh nutmeg, for grating']	Easy	['Easily halved', 'Vegetarian']
side-dish	Cauliflower cheese	['1 large cauliflower (leaves cut off), broken into pieces', '500ml milk', '4 tbsp flour', '50g butter', '100g strong cheddar, grated', '2-3 tbsp breadcrumbs, if you have them']	Easy	['Vegetarian']
side-dish	Tortillas	['250g plain flour, plus a little more for dusting', '2 tbsp vegetable oil', '½ tsp  fine salt']	Easy	['Freezable', 'Dairy-free', 'Egg-free', 'Vegan', 'Vegetarian']
side-dish	Chow mein	['225g dried or fresh egg noodles', '1 tbsp sesame oil, plus 1 tsp', '100g boneless, skinless chicken breasts, cut into fine shreds', '2½ tbsp groundnut oil', '2 garlic cloves, finely chopped', '50g mangetout, finely shredded', '50g prosciutto or cooked ham, finely shredded', '2 tsp light soy sauce', '2 tsp dark soy sauce', '1 tbsp Shaohsing rice wine or dry sherry', '½ tsp freshly ground white pepper', '½ tsp golden caster sugar', '2 spring onions, finely chopped', '2 tsp light soy sauce', '2 tsp Shaoxing rice wine or dry Sherry', '1 tsp sesame oil', '½ tsp freshly ground white pepper']	Easy	[]
side-dish	Roast aubergines with yogurt & harissa	['4 aubergines', '2 tbsp olive oil', '75g butter', '1 tbsp shop-bought harissa', '6 tbsp Greek yogurt', '1 small garlic clove, crushed', '1 tbsp chopped coriander', '1 tsp sesame seeds']	Easy	['Gluten-free', 'Vegetarian']
side-dish	Ratatouille	['2 large aubergines', '4 small courgettes', '2 red or yellow peppers', '4 large ripe tomatoes', '5 tbsp olive oil', 'supermarket pack or small bunch basil', '1 medium onion, peeled and thinly sliced', '3 garlic cloves, peeled and crushed', '1 tbsp red wine vinegar', '1 tsp sugar (any kind)']	Easy	['Freezable', 'Healthy', 'High-fibre', 'Low carb', 'Low fat', 'Vegan', 'Vegetarian']
side-dish	Greek salad	['4 large  vine tomatoes, cut into irregular wedges', '1 cucumber, peeled, deseeded, then roughly chopped', '½ a red onion thinly sliced', '16 Kalamata olives', '1 tsp dried oregano', '85g feta cheese, cut into chunks (barrel matured feta is the best)', '4 tbsp Greek extra virgin olive oil']	Easy	['Vegetarian']
side-dish	Easy soda bread	['500g plain wholemeal flour', '2 tsp sea salt', '1 tsp bicarbonate of soda', '1 tbsp finely chopped rosemary (optional)', '400ml whole milk', '1 lemon, juiced', '2 tsp honey']	Easy	['Vegetarian']
side-dish	Roast tomatoes	['10 large vine tomatoes, halved', '4 garlic cloves, sliced', '½ bunch thyme', '3 tbsp balsamic vinegar', '2 tbsp olive oil']	Easy	['Healthy']
side-dish	Roasted summer vegetables	['3 tbsp olive oil', '1 aubergine, cut into chunks', '2 mixed coloured peppers, such as orange and red, cut into chunks', '1 red onion, cut into wedges ', '2 courgettes, cut into chunks', '4 garlic cloves, smashed ', '3 sprigs of thyme', '200g cherry tomatoes', 'handful of basil leaves', 'zest of 1 lemon', '50g feta, crumbled']	Easy	['Gluten-free', 'Healthy']
side-dish	Easy onion bhajis	['2 onions, finely sliced', '100g gram flour', '½ tsp gluten-free baking powder', '½ tsp chilli powder', '½ tsp turmeric', '1 green chilli, deseeded and very finely chopped', 'vegetable oil for frying', '½ cucumber', '150g tub  Greek-style yogurt', '2 tbsp chopped mint']	Easy	['Gluten-free', 'Vegetarian']
side-dish	Ultimate tomato salsa	['4-6 medium tomatoes, peeled and finely chopped ', '½ red onion, very finely chopped ', '1 small garlic clove, chopped ', 'small splash of white wine vinegar', '½ lime, juiced', '½ bunch of coriander, roughly chopped ']	Easy	['Gluten-free', 'Healthy', 'Vegetarian']
side-dish	Vegetable samosas	['1 tbsp vegetable oil', '1 onion, finely chopped', '2 garlic cloves, crushed', '1 potato (about 150g) finely diced', '1 carrot (about 100g) finely diced', '100g frozen peas', '2 tsp curry powder or your own spices according to taste', '100ml vegetable stock', '225g plain flour', '2 tsp sea salt', '2 tbsp vegetable oil', '2l vegetable oil  to deep fry']	More effort	['Vegan', 'Vegetarian']
side-dish	Chapatis	['140g wholemeal flour', '140g plain flour, plus extra for dusting', '1 tsp salt', '2 tbsp olive oil, plus extra for greasing', '180ml hot water or as needed']	Easy	['Vegan', 'Vegetarian']
side-dish	Crispy roast potatoes	['4 tbsp rapeseed oil', '1½ kg Maris Piper potatoes, cut into quarters, peelings reserved', '50g butter', '½ bunch of lemon thyme', '6 garlic cloves, lightly bashed', '1 tbsp sea salt']	Easy	['Gluten-free', 'Vegetarian']
side-dish	Chunky oven chips	['750g Desirée potato (about 3 medium large), peeled', 'groundnut oil, for drizzling', 'sea salt and freshly ground black pepper']	Easy	['Vegan', 'Vegetarian']
