cuisine	types	name	ingredients	difficulty	health_banners
	['dinner', 'lunch', 'supper']	Vegan jambalaya	['2 tbsp olive oil', '1 large onion (180g), finely chopped', '4 celery sticks, finely chopped', '1 yellow pepper, chopped', '2 tsp smoked paprika', '½ tsp chilli flakes', '½ tsp dried oregano', '115g brown basmati rice', '400g can chopped tomatoes', '2 garlic cloves, finely grated', '400g butter beans, drained and rinsed', '2 tsp vegetable bouillon powder', 'large handful of parsley, chopped']	Easy	['Dairy-free', 'Gluten-free', 'Healthy', 'Vegan', 'Vegetarian']
['italian']	['dinner', 'lunch', 'main-course']	Classic lasagne	['2 olive oil, plus a little for the dish', '750g lean beef mince', '90g pack prosciutto', 'tomato sauce', '200ml hot beef stock', 'a little grated nutmeg', '300g pack fresh lasagne sheets', 'white sauce', '125g ball mozzarella, torn into thin strips']	Easy	['Freezable']
['british']	['afternoon-tea', 'treat']	Double chocolate loaf cake	['175g softened butter, plus extra for greasing', '175g golden caster sugar', '3 eggs', '140g self-raising flour', '85g ground almonds', '½ tsp baking powder', '100ml milk', '4 tbsp cocoa powder', '50g plain chocolate chip or chunks', 'few extra chunks white, plain and milk chocolate, for decorating']	Easy	['Freezable (Can be frozen un-iced)']
['british']	['side-dish']	Cauliflower cheese	['1 large cauliflower (leaves cut off), broken into pieces', '500ml milk', '4 tbsp flour', '50g butter', '100g strong cheddar, grated', '2-3 tbsp breadcrumbs, if you have them']	Easy	['Vegetarian']
['italian']	['dinner', 'lunch', 'main-course', 'supper']	Italian broccoli & salmon bake	['250g penne', '300g broccoli, cut into large florets', '25g butter', '25g plain flour', '600ml milk', '100g mascarpone', '8 sundried tomatoes (preserved in olive oil), drained and thickly sliced', '2 tbsp small capers (optional) rinsed to remove excess salt or vinegar', '8 anchovy fillets, halved (optional)', '10 large fresh basil leaves, roughly torn', '4 fresh skinless salmon fillets', '50g mature cheddar, finely grated']	Easy	[]
['british']	['afternoon-tea', 'buffet', 'snack', 'supper', 'treat']	Ginger cake	['225g self-raising flour', '1 tsp bicarbonate of soda', '1 tbsp ground ginger', '1 tsp ground cinnamon', '1 tsp ground mixed spice', '115g butter, cut into cubes, plus extra for greasing', '115g dark muscovado sugar', '115g black treacle', '115g golden syrup', '250ml whole milk', '85g drained stem ginger, finely grated', '1 egg', '50g icing  sugar, sifted', '1 tsp finely grated lemon zest', '1 tbsp lemon juice']	Easy	['Freezable (un-iced)']
	['afternoon-tea', 'dessert', 'treat']	Chocolate cheesecake	['150g digestive biscuits (about 10)', '1 tbsp caster sugar', '45g butter, melted, plus extra for the tin', '150g dark chocolate', '120ml double cream', '2 tsp cocoa powder', '200g full-fat cream cheese', '115g caster sugar']	Easy	['Vegetarian']
['italian']	['lunch', 'starter']	Classic minestrone soup	['3 tbsp  olive oil, plus extra to serve ', '1 onion, finely chopped', '1 celery stick, finely chopped ', '1 carrot, peeled and finely chopped', '1 courgette, finely chopped', '70g diced smoked  pancetta', '1 large garlic clove, crushed ', '½ tsp dried  oregano', '1 x 400g can  cannellini beans', '1 x 400g can  chopped tomatoes', '2 tbsp  tomato purée', '1.2 litre  vegetable stock', '1 bay leaf', '70g small  pasta', '100g  greens - kale, chard or cavolo nero work well ', 'handful of basil', 'finely grated parmesan, to serve ']	Easy	[]
	['dinner', 'main-course', 'supper']	Slow cooker gammon in cola	['1.5-1.8kg unsmoked boneless gammon joint', '2l cola (not diet)', '1 carrot, peeled and chopped', '1 onion, peeled and quartered', '1 stick celery, chopped', '1 cinnamon stick', '½ tbsp peppercorns', '1 bay leaf', '150ml maple syrup', '2 tbsp wholegrain mustard', '2 tbsp red wine vinegar', 'pinch of ground cloves or five-spice']	Easy	['Gluten-free']
	['dinner', 'supper']	Chicken, spinach & bacon alfredo pasta bake	['6 smoked streaky bacon rashers', '1 tbsp olive oil', '4 boneless, skinless chicken thighs', '½ tsp dried oregano', '3 garlic cloves, crushed', '1 chicken stock cube', '1 heaped tbsp plain flour', '300ml double cream', '500g short  pasta (we used rigatoni)', '100g parmesan, grated', '2 tsp  Dijon mustard', '100g baby spinach, roughly chopped', 'large handful of fresh or dried breadcrumbs', '3 tomatoes, chopped']	Easy	['Freezable']
	['dinner', 'main-course', 'supper']	Easy butter chicken	['500g skinless boneless chicken thighs', '1/2-1 lemon, (to taste) juiced', '2 tsp ground cumin', '2 tsp paprika', '1-2 tsp hot chilli powder', '200g natural yogurt', '2 tbsp vegetable oil', '1 large onion, chopped', '3 garlic cloves, crushed', '1 green chilli, deseeded and finely chopped (optional)', 'thumb-sized piece ginger, grated', '1 tsp garam masala', '2 tsp ground fenugreek', '3 tbsp tomato purée', '300ml chicken stock', '50g flaked almonds, toasted', 'cooked  basmati rice', 'naan bread', 'mango chutney or lime pickle', 'fresh  coriander', 'lime wedges']	Easy	['Healthy', 'High-protein', 'Low calorie']
['british']	['afternoon-tea', 'treat']	Cherry bakewell cake	['200g butter, well softened, plus extra for greasing', '200g golden caster sugar', '100g ground almond', '100g self-raising flour', '1 tsp baking powder', '½ tsp almond extract or essence', '4 large eggs', '½ a 340g jar morello cherry conserve', '175g icing sugar', '5-6 tsp water or lemon juice', '1 tbsp ready-toasted flaked almonds']	Easy	['Freezable (Only sponges can be frozen)']
	['lunch', 'starter']	Halloumi, carrot & orange salad	['2 large oranges', '1½ tbsp wholegrain mustard', '1½ tsp honey', '1 tbsp white wine vinegar', '3 tbsp rapeseed or olive oil, plus extra for frying', '2 large carrots, peeled', '225g block halloumi, sliced', '100g bag watercress or baby spinach']	Easy	['Gluten-free', 'Vegetarian']
	['dinner', 'main-course', 'supper']	Slow cooker pork casserole	['1 tbsp vegetable or rapeseed oil', '4 pork shoulder steaks (about 750g), cut into large chunks', '1 onion, chopped', '1 leek, chopped', '1 carrot, chopped', 'bundle of woody herbs (bouquet garni) – we used 2 bay leaves, 3 sage leaves and 4 thyme sprigs, plus a few thyme leaves to serve', '1 chicken stock cube', '2 tsp Dijon mustard', '1 tbsp cider vinegar', '2 tsp cornflour', '1 tbsp honey']	Easy	['Freezable']
['indian']	['dinner', 'main-course']	Lamb biryani	['400g lamb neck, cut into small cubes', '4 garlic cloves, grated', '1 tbsp finely grated  ginger', '1 tbsp sunflower oil', '1 large onion, chopped', '1 tbsp cumin seeds', '1 tbsp nigella seeds', '1 tbsp Madras spice paste', '200g basmati rice, rinsed well', '8 curry leaves', '400ml good-quality lamb or chicken stock', '100g paneer, chopped', '200g spinach, cooked and water squeezed out', 'chopped coriander', 'sliced green chillies', 'plain yogurt']	Easy	[]
['italian']	['dinner', 'main-course', 'supper']	Smoked salmon & lemon risotto	['1 onion, finely chopped', '2 tbsp olive oil', '350g risotto rice, such as Arborio', '1 garlic clove, finely chopped', '1 ½l boiling vegetable stock', '170g pack smoked salmon, three-quarters chopped', '85g mascarpone lite', '3 tbsp flat-leaf parsley, chopped', 'grated lemon zest, plus squeeze of juice', 'handful rocket']	Easy	[]
		Christmas crinkle cookies	['60g cocoa powder, sieved', '200g caster sugar', '60ml vegetable oil', '2 large eggs', '180g plain flour', '1 tsp baking powder', '2 oranges, zested', '2 tsp mixed spice', '1 tsp cinnamon', '50g icing sugar']	Easy	['Freezable (dough only)', 'Nut-free', 'Vegetarian']
['british']	['dessert', 'treat']	Squidgy chocolate pear pudding	['200g butter, plus extra for greasing', '300g golden caster sugar', '4 large eggs', '75g plain flour', '50g cocoa powder', '410g can pear halves in juice,  drained', '100g plain dark chocolate (70% cocoa solids)', '25g flaked almonds (optional)', 'cream or ice cream, to serve']	Easy	['Freezable']
['french']	['dinner', 'main-course', 'supper']	Beef bourguignon with celeriac mash	['1 tbsp goose fat', '600g shin beef, cut into large chunks', '100g smoked streaky bacon, sliced', '350g shallot  or pearl onions, peeled', '250g chestnut mushrooms (about 20)', '2 garlic cloves, sliced', '1 bouquet garni (see know-how below)', '1 tbsp tomato purée', '750ml bottle red wine, Burgundy is good', '600g (about 1)  celeriac', '2 tbsp olive oil, plus a glug', '1 or 2  rosemary and thyme sprigs', '2 bay leaves', '4 cardamom pods']	Easy	['Easily halved', 'Freezable (beef bourguignon only)']
	['dinner', 'main-course', 'supper']	Slow-cooker chicken curry	['1 large onion, roughly chopped', '3 tbsp mild curry paste', '400g can chopped tomatoes', '2 tsp vegetable bouillon powder', '1 tbsp finely chopped ginger', '1 yellow pepper,  deseeded and chopped', '2 skinless chicken legs, fat removed', '30g pack fresh coriander, leaves chopped', 'cooked brown rice,  to serve']	Easy	['Freezable', 'Healthy', 'Low calorie', 'Low fat']
	['condiment']	Pizza sauce	['2 tbsp olive oil', '1 small onion, finely chopped', '1 fat garlic clove, crushed', '2 x 400g cans chopped tomatoes', '3 tbsp tomato purée', '1 bay leaf', '2 tbsp dried oregano', '2 tsp brown sugar', '1 small bunch basil, finely chopped']	Easy	['Freezable', 'Gluten-free', 'Vegan', 'Vegetarian']
['asian']	['dinner', 'main-course', 'soup', 'supper']	Vegan ramen	['2 garlic cloves', 'thumb-sized piece ginger, sliced, plus a few slices cut into fine matchsticks to serve (optional)', '1½ tbsp white miso paste', '1 tbsp neri goma (white sesame paste) or tahini', '15g dried shiitake mushrooms', '1l good-quality vegan stock', '2 tbsp soy sauce', '200g firm tofu, cut into chunky cubes', '1 tbsp cornflour', '1 tbsp veg or sunflower oil', '100g (2 x nests) ramen or rice noodles', '1 head  pak choi, quartered', '2 spring onions, finely sliced, white and green parts kept separate', '25g ready-to-eat  beansprouts', '1 carrot, peeled and cut into fine matchsticks', 'sesame oil, sriracha, chopped coriander, crushed peanuts, crumbled sheets of nori or dried chilli threads (silgochu), to serve (optional)']	Easy	['Dairy-free', 'Egg-free', 'Vegan', 'Vegetarian']
['thai']	['dinner', 'lunch']	Thai green chicken curry	"['225g new potatoes, cut into chunks', '100g green beans, trimmed and halved', '1 tbsp vegetable or sunflower oil', '1 garlic clove, chopped', ""1 rounded tbsp or 4 tsp Thai green curry paste (you can't fit the tablespoon into some of the jars)"", '400ml can coconut milk', '2 tsp Thai fish sauce', '1 tsp caster sugar', '450g boneless skinless chicken (breasts or thighs), cut into bite-size pieces', '2 lime leaves finely shredded, or 3 wide strips lime zest, plus extra to garnish', 'good handful of basil leaves', 'boiled rice, to serve']"	Easy	['Gluten-free']
	['condiment']	Pizza sauce	['2 tbsp olive oil', '1 small onion, finely chopped', '1 fat garlic clove, crushed', '2 x 400g cans chopped tomatoes', '3 tbsp tomato purée', '1 bay leaf', '2 tbsp dried oregano', '2 tsp brown sugar', '1 small bunch basil, finely chopped']	Easy	['Freezable', 'Gluten-free', 'Vegan', 'Vegetarian']
	['dinner', 'main-course', 'supper']	Slow-cooker chicken curry	['1 large onion, roughly chopped', '3 tbsp mild curry paste', '400g can chopped tomatoes', '2 tsp vegetable bouillon powder', '1 tbsp finely chopped ginger', '1 yellow pepper,  deseeded and chopped', '2 skinless chicken legs, fat removed', '30g pack fresh coriander, leaves chopped', 'cooked brown rice,  to serve']	Easy	['Freezable', 'Healthy', 'Low calorie', 'Low fat']
['indian']	['dinner', 'main-course']	Red lentil & squash dhal	['1 tbsp sunflower oil', '1 onion, finely chopped', '1 garlic clove, finely chopped', '1 tsp ground coriander', '1 tsp ground cumin', '1 tsp ground turmeric', '½ tsp cayenne pepper', '400g butternut squash, peeled and cut into 2cm (prepared weight)', '400g can chopped tomato', '1.2l chicken stock', '1 heaped tbsp mango chutney', '300g red lentil', 'small pack coriander, roughly chopped', 'naan bread, to serve']	Easy	['Healthy']
['chinese']	['dinner', 'main-course', 'supper']	Healthy chicken katsu curry	"['25g flaked almonds', '1 tsp cold-pressed rapeseed oil', '2 boneless, skinless chicken breasts (about 300g/11oz total)', 'lime wedges, for squeezing over', '2 tsp cold-pressed rapeseed oil', '1 medium onion, roughly chopped', '2 garlic cloves, finely chopped', 'thumb-sized piece ginger, peeled and finely chopped', '2 tsp medium curry powder', '1 star anise', '¼ tsp ground turmeric', '1 tbsp plain wholemeal flour', '100g long-grain brown rice', '2 spring onions, finely sliced (include the green part)', '1 medium carrot, peeled into long strips with a vegetable peeler', '⅓ cucumber, peeled into long strips with a vegetable peeler', ""1 small red chilli, finely chopped (deseeded if you don't like it too hot)"", 'juice ½ lime', 'small handful mint leaves', 'small handful coriander leaves']"	Easy	['Healthy']
	['dinner', 'lunch', 'supper']	Vegetarian fajitas	['400g can black beans, drained', 'small bunch coriander, finely chopped', '4 large or 8-12 small flour tortillas', '1 avocado, sliced, or 1 small tub guacamole', '2 tbsp soured cream or crème fraîche', '1 red and 1 yellow pepper, cut into strips', '1 tbsp oil', '1 red onion, cut into thin wedges', '1 garlic clove, crushed', '½ tsp chilli powder', '½ tsp smoked paprika', '½ tsp  ground cumin', '1 lime, juiced']	Easy	['Vegetarian']
['brazilian']	['afternoon-tea', 'snack', 'treat']	Pineapple upside-down cake	['50g softened  butter', '50g light soft brown sugar', '7 pineapple rings in syrup, drained and syrup reserved', '7 glacé cherries', '100g softened  butter', '100g golden caster sugar', '100g self-raising flour', '1 tsp baking powder', '1 tsp vanilla extract', '2 eggs']	Easy	['Freezable']
	['main-course', 'supper']	Chicken, kale & mushroom pot pie	['1 tbsp olive oil', '1 large onion, finely chopped', '3 thyme sprigs, leaves picked', '2 garlic cloves, crushed', '350g chicken breasts, cut into small chunks', '250g chestnut mushrooms, sliced', '300ml chicken stock', '100g crème fraîche', '1 tbsp wholegrain mustard', '100g kale', '2 tsp cornflour, mixed with 1 tbsp cold water', '375g pack puff pastry, rolled into a circle slightly bigger than your dish', '1 egg yolk, to glaze']	Easy	['Freezable']
['chinese']	['dinner', 'main-course']	Honey, sesame & orange king prawns	['2 tsp sesame oil', '1 large orange, zested and juiced', '3 tbsp honey', '2 tbsp low-salt soy sauce', '1 tbsp rice vinegar', '3 tbsp cornflour', '2 tbsp sesame seeds', 'generous pinch of Chinese five-spice powder', '300g raw king prawns', '3 tbsp sunflower or vegetable oil', '1 garlic clove, thinly sliced', '2 spring onions, sliced', '200g long-grain rice, cooked, to serve']	Easy	[]
	['dinner', 'main-course']	Katsu curry	['4 tbsp rapeseed oil or vegetable oil', '2 x 200g pouches cooked rice (we used brown basmati)', '½ large cucumber, peeled into ribbons', 'handful mint leaves or coriander leaves, or both', 'lime wedges, to serve', '1 tbsp rapeseed oil or vegetable oil', '2 onions, chopped', '2 large carrots, chopped, plus 1 peeled into ribbons', '2 garlic cloves, crushed', 'thumb-sized piece ginger, peeled and grated or finely chopped', '1 tbsp curry powder, mild or medium depending on your spice tolerance', '½ tsp ground turmeric', '400ml can  coconut milk', '2 tsp maple syrup (or use honey if not cooking for vegans)', '1 tbsp cornflour', '8 chicken mini fillets, or a 280-300g block firm tofu, or half and half', '200g breadcrumbs (gluten-free if necessary)']	Easy	['Freezable']
['british']	['dinner', 'treat']	Simmer-&-stir Christmas cake	['175g butter, chopped', '200g dark muscovado sugar', '750g luxury mixed dried fruit (one that includes mixed peel and glacé cherries)', 'finely grated zest and juice of 1 orange', 'finely grated zest of 1 lemon', '100ml/3½ fl oz cherry brandy  or brandy plus 4 tbsp more', '85g macadamia nut', '3 large  eggs, lightly beaten', '85g ground almond', '200g plain flour', '½ tsp baking powder', '1 tsp ground mixed spice', '1 tsp ground cinnamon', '¼ tsp ground allspice']	More effort	['Freezable']
	['dinner', 'main-course']	Slow cooker pulled chicken	['2 tbsp vegetable or rapeseed oil', '10-12 boneless, skinless chicken thighs', '2 red onions, halved and sliced', '2 garlic cloves, crushed', '2 tsp paprika', '2 tbsp chipotle paste', '250ml passata', '100g barbecue sauce', '1 tbsp light brown soft sugar', '1 lime, juiced', 'burger buns, taco shells, jacket potatoes or rice; coriander leaves; deseeded and sliced chillies, and guacamole, to serve (optional)']	Easy	['Freezable (Cooked chicken only)']
