cuisine	types	name	ingredients	difficulty	health_banners
	['dessert']	Boozy baked caramelised bananas	['6 ripe bananas, peeled and sliced in half lengthways', '2 tbsp dark brown soft sugar', '2 tbsp maple syrup', '3-4 tbsp rum or whisky', '40g pecans, toasted and chopped', 'vanilla or salted caramel  ice cream, to serve']	Easy	['Vegetarian']
	['dinner', 'lunch']	Spinach falafel & hummus bowl	['150g baby spinach', '1⁄2 cucumber, sliced', '1 red onion, finely sliced', '4 wholemeal pittas,  toasted, to serve', '150g baby spinach', '400g can chickpeas, drained', '1 garlic clove, chopped', '1 tsp ground cumin', '1⁄2 small bunch of parsley, finely chopped', '2 tbsp plain flour', '1 tbsp olive oil, plus extra for rolling', '400g chickpeas, drained', '40ml olive oil, plus extra to serve', '1 garlic clove, roughly chopped', '1 lemon, juiced, plus extra to serve (optional)', '2 tbsp tahini']	Easy	['Dairy-free', 'Egg-free', 'Healthy', 'Vegan', 'Vegetarian']
	['afternoon-tea']	Lemon poppyseed cake	['175g butter, softened, plus extra for greasing', '175g golden caster sugar', '200g self-raising flour', '4 lemons, zested and 2 juiced for icing', '3 eggs', '2 tbsp poppy seeds', '125g pot natural yoghurt', '200g icing sugar', '3 tbsp lemon juice (see above)']	Easy	[]
	['dinner']	Crispy cod & kiev butter	['100g plain flour', '2 eggs, beaten', '150g panko breadcrumbs', '4 cod fillets (about 120g each), or use hake, pollock or other white fish', '3tbsp sunflower oil', '2 garlic cloves, crushed or grated', 'parsley, finely chopped', '100g butter, softened', '½ lemon, juiced']	More effort	[]
	['dinner', 'fish-course', 'main-course']	Easy fish tacos	['50g yogurt', '50g mayonnaise', '1 jalapeno chilli', '1 garlic clove', '1 lime, juiced', 'small pack coriander', '1 tsp fajita seasoning', '½ lime, juiced', '2 tsp olive oil', '20g fajita seasoning', '2 cod loins (around 140g each), cut into chunks', '8 small corn tortilla, griddled, to serve', '8 spoonfuls each curtido and tomatillo salsa, to serve (refer to the method for our recipes)']	Easy	[]
	['dinner']	One-pan roast duck legs with white beans & carrots	['4 duck legs', 'handful of thyme sprigs', 'sunflower oil, for drizzling', '500g carrots, sliced', '4 garlic cloves, finely chopped', '2 x 400g cans white beans, drained']	Easy	['Gluten-free']
['italian']	['dinner']	Cacio e pepe	['200g bucatini or  spaghetti', '25g  butter', '2 tsp whole  black peppercorns, ground, or 1 tsp freshly ground black pepper ', '50g  pecorino or parmesan, finely grated ']	Easy	[]
	['dessert']	Marzipan chocolate loaf cake	['165g salted butter, softened, plus extra for the tin', 'icing sugar, for dusting', '350g marzipan', '100g caster sugar', '60g dark brown soft sugar', '3 large eggs', '200g self-raising flour', '½ tsp baking powder', '½ tsp almond extract', '75ml milk', '3 tbsp cocoa powder', '50g dark chocolate chips', '180ml double cream', '140g dark chocolate, finely chopped', '1 tbsp golden syrup', '1 tsp almond extract']	Easy	['Vegetarian']
	['dinner', 'main-course']	Spicy roast veg & lentils	['1 small-medium butternut squash (about 950g/2lb 2oz)', '1 red onion, halved and thickly sliced', '3 peppers (a mix of red, orange and yellow from a pack), deseeded and cut into 1cm or 1/2in-wide strips', '2 garlic cloves, finely chopped', '3 tbsp olive oil', '3 tbsp curry paste', '2 x 400g cans puy lentils, drained and rinsed', '150ml hot vegetable stock', 'large handful coriander, chopped']	Easy	['Healthy', 'Vegetarian']
['french']	['dessert', 'dinner', 'lunch', 'snack', 'supper']	Flat apple & vanilla tart	"['375g pack puff pastry, preferably all-butter', ""5 large eating apples  - Cox's, russets or Elstar"", 'juice of 1 lemon', '25g butter, cut into small pieces', '3 tsp vanilla sugar or 1 tsp vanilla extract', '1 tbsp caster sugar', '3 rounded tbsp apricot conserve']"	Easy	[]
['british']	['breakfast', 'brunch', 'dessert', 'treat']	Blueberry bakewell muffins	['100g unsalted butter, softened, plus 1 tbsp, melted, for the tin', '140g golden caster sugar', '2 large eggs', '140g natural yogurt', '1 tsp vanilla extract', '1 tsp almond extract', '2 tbsp milk', '250g plain flour', '2 tsp baking powder', '1 tsp bicarbonate of soda', '125g blueberries (or use frozen)', '3 tbsp demerara sugar', '¼ tsp ground cinnamon', '3 tbsp flaked almonds, roughly chopped', '2 tbsp ground almonds', '3 tbsp plain flour', '1 tbsp cold butter diced', '12 tsp wild blueberry conserve (I used Felix wild blueberry jam, available from ocado.com)']	Easy	['Freezable']
['british']	['dinner', 'main-course', 'supper']	Lentil ragu with courgetti	['2 tbsp rapeseed oil, plus 1 tsp', '3 celery sticks, chopped', '2 carrots, chopped', '4 garlic cloves, chopped', '2 onions, finely chopped', '140g button mushrooms from a 280g pack, quartered', '500g pack dried red lentils', '500g pack passata', '1l reduced-salt vegetable bouillon (we used Marigold)', '1 tsp dried oregano', '2 tbsp balsamic vinegar', '1-2 large courgettes, cut into noodles with a spiraliser, julienne peeler or knife']	Easy	['Freezable (ragu only)', 'Gluten-free', 'Healthy', 'Vegan', 'Vegetarian']
['british']	['lunch', 'snack']	Egg & rocket pizzas	['2 seeded wraps', 'a little olive oil, for brushing', '1 roasted red pepper, from a jar', '2 tomatoes', '2 tbsp tomato purée', '1 tbsp chopped dill', '2 tbsp chopped parsley', '2 eggs', '65g pack  rocket', '½ red onion, very thinly sliced ']	Easy	['Healthy']
['italian']	['afternoon-tea', 'dessert', 'treat']	Raspberry & lemon polenta cake	['225g very soft butter', '225g caster sugar, plus 1 tbsp', '4 eggs, beaten  ', '175g fine polenta', '50g plain flour', '1½ tsp baking powder', '½ tsp vanilla extract', 'finely grated zest of 1½ lemons', '200g frozen  raspberry, left frozen', 'icing sugar, or more to taste  (optional)', '100g soft cheese  at room temperature  (we used Philadelphia)', '1 tbsp icing sugar, or more to taste', 'finely grated zest of ½ lemon, plus a squeeze of juice', '142ml tub double cream', '100g frozen  raspberry, defrosted']	Easy	[]
	['main-course']	Salmon en croûte	['50g flaky sea salt', '25g demerara sugar', '2 x 500g  skinless, boneless salmon fillets', '75g watercress, chopped', '200g cream cheese', '2 tbsp fresh dill sprigs, chopped', '1 lemon, zested and juiced', 'pinch smoked salt (optional)', '500g block all-butter puff pastry', 'flour, for dusting', '2 eggs, yolks only, beaten', '1 cucumber, peeled, halved, deseeded and sliced', '1 red onion, finely sliced', '100ml cider vinegar', '1 tbsp sugar']	More effort	[]
['american']	['afternoon-tea', 'dessert', 'dinner', 'treat']	The ultimate makeover: New York cheesecake	['35g butter', '85g reduced-fat digestive biscuit, finely crushed', '2 x 300g/11oz tubs light soft cheese, we used Philadelphia cheese, at room temperature ', '175g golden caster sugar', '3 tbsp cornflour', '1 ½ tsp finely grated lemon zest, preferably using a Microplane grater', '1 tsp lemon juice', '1 tsp vanilla extract', '3 eggs, room temperature, beaten', '150g fromage frais', '25g golden caster sugar', '225g punnet blueberry', '½ tsp finely grated lime  zest', '100g fromage frais']	Easy	[]
['korean']	['dinner', 'main-course', 'supper']	Beef bulgogi stir-fry	['4cm/1 ½in  piece of ginger', '4 tbsp soy sauce', '4 tbsp mirin', '3 garlic cloves', '2 tbsp chopped pineapple', '2 tsp red chilli flakes or Korean chilli powder', '3 tbsp golden caster sugar', '3 tsp sesame oil', '500g sirloin or rump steak, trimmed of fat and sliced', '1 large onion, cut into half moons', '1 tbsp toasted sesame seeds', '200g cooked basmati rice', 'chopped spring onions, to serve']	Easy	[]
['italian']	['lunch']	Gluten-free pizza	['400g gluten-free bread flour', '2 heaped tsp golden caster sugar', '2 tsp gluten-free baking powder', '1 tsp fine salt', '1 heaped tsp xanthan gum', '5 tbsp olive oil', '2 tbsp olive oil', '1 small onion, finely chopped', '1 x 400g can chopped tomatoes', '2 tbsp tomato purée', '1 tsp caster sugar', '½ small bunch basil, leaves shredded', '2 x 125g balls buffalo mozzarella']	Easy	['Gluten-free', 'Vegetarian']
['american']	['side-dish']	Tangy cabbage slaw	['250ml mayonnaise', 'zest and juice 1 lemon', '2 tbsp cider vinegar', '2 tbsp wholegrain mustard', '1 tsp celery salt', '¼ head white cabbage, very thinly sliced', '¼ head red cabbage, very thinly sliced', '2 carrots, julienned', '1 large red onion, diced', '2 sticks celery, thinly sliced']	Easy	[]
['british']	['lunch', 'main-course', 'snack']	Weaning recipe: Fish pie bites	['1 medium baking potato', '1 small salmon fillet, about 120g', '1 tbsp frozen sweetcorn and peas, defrosted', '1 tsp fresh chives, snipped into little strands', '25g mild cheddar, grated', '½ small egg, beaten', 'oil, for greasing']	Easy	['Gluten-free']
['italian']	['dinner', 'main-course']	Baked meatballs	['400g pack raw beef meatball (about 15)', '2 x 400g cans  cherry tomatoes', '1 small rosemary focaccia loaf, chopped into large chunks', '2 x 125g balls  mozzarella, torn', 'handful fresh  basil or oregano leaves']	Easy	[]
	['side-dish', 'starter']	Padron peppers	['1 tbsp olive oil', '500g padron peppers']	Easy	['Dairy-free', 'Egg-free', 'Gluten-free', 'Healthy', 'Vegan', 'Vegetarian']
	['breakfast', 'brunch']	Eggs benedict pancakes	['200g self-raising flour', '1 tsp baking powder', '2 tbsp chopped chives, plus more to serve', '200ml milk', '3 eggs', '25g butter, melted, plus extra for frying', '4 eggs', '1 jar or pack (about 250g) ready-made hollandaise sauce', '4 slices thick cut ham, halved', 'small handful spinach leaves']	Easy	[]
['british']	['lunch', 'main-course', 'snack']	Weaning recipe: Fish pie bites	['1 medium baking potato', '1 small salmon fillet, about 120g', '1 tbsp frozen sweetcorn and peas, defrosted', '1 tsp fresh chives, snipped into little strands', '25g mild cheddar, grated', '½ small egg, beaten', 'oil, for greasing']	Easy	['Gluten-free']
['italian']	['dinner', 'main-course']	Baked meatballs	['400g pack raw beef meatball (about 15)', '2 x 400g cans  cherry tomatoes', '1 small rosemary focaccia loaf, chopped into large chunks', '2 x 125g balls  mozzarella, torn', 'handful fresh  basil or oregano leaves']	Easy	[]
	['side-dish', 'starter']	Padron peppers	['1 tbsp olive oil', '500g padron peppers']	Easy	['Dairy-free', 'Egg-free', 'Gluten-free', 'Healthy', 'Vegan', 'Vegetarian']
['british']	['afternoon-tea', 'dessert', 'dinner', 'treat']	Millionaire's chocolate tart	['375g pack dessert shortcrust pastry', '1 tsp vanilla paste or extract', 'flour, for dusting', '250g caramel', '100g 70% plain chocolate, broken into pieces', '100g white chocolate, broken into pieces', '6 tbsp melted butter', '2 eggs, plus 3 egg yolks', '4 tbsp golden caster sugar', 'icing sugar and single cream, to serve (optional)']	More effort	[]
['cajun-creole']	['main-course']	Cajun grilled halloumi with lime black-eyed bean salad & guacamole	"['1 tsp rapeseed oil', '½ tsp dried oregano', '½ tsp dried thyme', '1 tsp smoked or regular paprika', '¼ tsp cayenne pepper', '1 garlic clove, finely chopped', ""125g block of halloumi cheese (125g more if using for Open rye sandwich - see 'goes well with')"", '200g black-eyed bean from a can, drained (or butter or cannellini beans)', '2 tomatoes, deseeded and diced ', '85g sweetcorn from a can, drained', '2 spring onions, trimmed and finely chopped', '25g semi-dried tomato in oil from a jar, roughly chopped', 'zest and juice 1 lime', 'small handful coriander, finely chopped', '1 avocado, stoned and peeled', '¼ red chilli, deseeded and finely chopped', '½ tbsp olive oil', 'juice 1 lime', 'small handful coriander, finely chopped']"	Easy	['Gluten-free', 'Vegetarian']
	['afternoon-tea', 'dessert', 'treat']	Easter egg cookies	['175g butter, softened', '200g light brown soft sugar', '100g golden caster sugar', '1 tbsp vanilla extract', '1 large egg', '250g plain flour', '½ tsp bicarbonate of soda', '50g white chocolate, chopped into chunks', '100g bar dark chocolate, chopped into chunks', '100g mini chocolate eggs, lightly crushed with a rolling pin, leaving some larger pieces to decorate']	Easy	['Freezable (Before baking)', 'Vegetarian']
['british']	['dinner', 'main-course', 'supper']	One-pot lentil chicken	['1 tsp vegetable oil', '2 rasher lean dry-cure back bacon, trimmed and chopped', '2 large bone-in chicken thighs, skin removed', '1 medium onion, thinly sliced', '1 garlic clove, thinly sliced', '2 tsp plain flour', '2 tsp tomato purée', '150ml dry white wine', '200ml chicken stock', '50g green lentil', '½ tsp dried thyme', '85g chestnut mushroom, halved if large']	Easy	['Healthy']
['british']	['dinner', 'lunch', 'side-dish', 'soup', 'starter', 'supper']	Potato & Savoy cabbage soup with bacon	['1 onion', '1 carrot', '1 celery stick', '2 garlic cloves', '1 tbsp olive oil, plus extra to serve', '550g floury potatoes, peeled and cut into small cubes', '1l chicken or vegetable stock', '8 rashers streaky bacon', 'a quarter medium Savoy cabbage (about 200g/8oz)']	Easy	['Freezable']
['caribbean']	['lunch', 'main-course']	Sizzling spare ribs with BBQ sauce	['4 x 500g packs   pork  spare ribs', '1 bunch of  spring onions, roughly chopped (green stems and all)', '1 Scotch bonnet  chilli, seeded and finely chopped', '4 garlic cloves, roughly chopped', '6 tbsp Appleton rum', '6 tbsp demerara sugar', '6 tbsp dark soy sauce', '6 tbsp  clear honey', '6 tsp Dijon mustard', '1 tsp ground allspice']	Easy	[]
['british']	['breakfast', 'brunch']	Healthy banana muffins	['2 large eggs', '150ml pot natural low-fat yogurt', '50ml rapeseed oil', '100g apple sauce or puréed  apple', '1 ripe  banana, mashed', '4 tbsp honey', '1 tsp vanilla extract', '200g wholemeal flour', '50g rolled oats, plus extra for sprinkling', '1 ½ tsp baking powder', '1 ½ tsp bicarbonate of soda', '1 ½ tsp cinnamon', '100g blueberry', '2 tbsp mixed seed, we used pumpkin, sunflower and flaxseed']	Easy	['Freezable', 'Healthy']
['thai']	['dinner']	Fragrant coconut, salmon & prawn traybake	['1 tbsp sunflower oil', '5 tbsp Thai red curry paste', '2 garlic cloves, grated', 'thumb-sized piece of ginger, peeled and finely grated', '2 x 400ml cans coconut milk', '1 red chilli, halved', '1 tbsp  fish sauce', '3 lime leaves (optional)', '4 thick salmon fillets, skin left on', '4 baby pak choi, cut into quarters', '150g mangetout', '150g raw king prawns', '½ small bunch of coriander, roughly chopped', '2-3 limes, cut into wedges to serve', 'cooked jasmine rice,  to serve']	Easy	['Gluten-free']
['british']	['dessert', 'treat']	Wedding cake - zingy lemon	['350g unsalted butter, softened ', '350g golden caster sugar', '6 eggs, beaten', '140g plain flour', '280g self-raising flour', 'zest of 4 lemons, juice of 3 (about 100ml/3½fl oz)', 'zest and juice 2 lemons', '100g golden caster sugar']	More effort	[]
		Lamb dopiaza with broccoli rice	['225g lamb leg steaks, trimmed of excess fat and cut into 2.5cm/ 1in chunks', '50g full-fat natural bio yogurt, plus 4 tbsp to serve', '1 tbsp medium curry powder', '2 tsp cold-pressed rapeseed oil', '2 medium onions, 1 thinly sliced, 1 cut into 5 wedges ', '2 garlic cloves, peeled and finely sliced', '1 tbsp ginger, peeled and finely chopped', '1 small red chilli, finely chopped (deseeded if you don’t like it too hot)', '200g tomatoes, roughly chopped ', '50g dried split red lentils, rinsed', '1/2 small pack of coriander, roughly chopped, plus extra to garnish', '100g pack baby leaf spinach', '100g wholegrain brown rice', '100g small broccoli florets']	Easy	['Freezable (curry only)', 'Gluten-free', 'Healthy']
		Lamb & chickpea soup	['1 tbsp olive or rapeseed oil', '1 onion, halved and sliced', '2 carrots, diced (170g)', '3 large celery sticks, chopped', '125g lean lamb leg steak, all visible fat trimmed away, cut into pea-sized pieces', '1 tsp ground turmeric', '1 tsp cumin', '1 tsp coriander', '400g can green lentils', '210g can chickpeas', '2 tbsp tomato purée', '2 tsp vegetable bouillon powder', '½ small bunch of parsley, chopped, plus few whole leaves']	Easy	['Freezable', 'Gluten-free', 'Healthy']
	['snack', 'treat']	Marshmallows	['3 large egg whites', '13 leaves of gelatine', '700g white caster sugar', '1 ½ tbsp liquid glucose', '1 vanilla pod, seeds scraped', 'sunflower oil for the tin', '100g icing sugar', '4 tbsp cornflour']	More effort	['Gluten-free']
